주문번호,주문일,주문시간,채널,매장,상품코드,상품명,사이즈,수량,정상가합계,할인액,실결제금액,주문상태,배송유형,배송지역,고객유형,프로모션코드
HM-260712-0006,2026-07-12,07:05,자사몰,,SB-MO-EVM-SS,이브닝 모션 매트리스,SS,1,1072000,0,1072000,배송완료,설치(용인 설치1),경기,신규,
HM-260712-0006,2026-07-12,07:05,자사몰,,SB-MO-EVM-Q,이브닝 모션 매트리스,Q,1,1166000,0,1166000,배송완료,설치(용인 설치1),경기,신규,
CP-260713-0001,2026-07-13,17:25,쿠팡 로켓,,SB-A-DPM,딥뮤트 수면안대,단일,1,29600,0,29600,배송중,택배(안성1),경남,신규,
OH-260713-0001,2026-07-13,14:57,오늘의집,,SB-M-DFB-Q,딥플로우 밸런스 매트리스,Q,1,500700,0,500700,배송완료,설치(용인 설치1),부산,신규,
OH-260713-0001,2026-07-13,14:57,오늘의집,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,364600,0,364600,배송완료,설치(용인 설치1),부산,신규,
CJ-260713-0001,2026-07-13,10:30,CJ온스타일,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,527000,0,527000,설치완료,택배(안성1),서울,재구매,
CP-260713-0002,2026-07-13,16:06,쿠팡 로켓,,SB-P-CLL,클라우드 LOW 경추 베개,단일,2,105000,0,105000,배송완료,택배(안성1),광주,신규,
CP-260713-0003,2026-07-13,20:09,쿠팡 로켓,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,489000,0,489000,설치완료,택배(안성1),충남,신규,
CP-260713-0003,2026-07-13,20:09,쿠팡 로켓,,SB-P-CLB,클라우드 버디 베개,단일,2,120000,0,120000,설치완료,택배(안성1),충남,신규,
NV-260713-0001,2026-07-13,07:34,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,2,60600,0,60600,설치완료,택배(안성1),서울,신규,
NV-260713-0002,2026-07-13,09:54,네이버 브랜드스토어,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,211800,0,211800,설치완료,택배(안성1),서울,재구매,
NV-260713-0002,2026-07-13,09:54,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,2,60600,0,60600,설치완료,택배(안성1),서울,재구매,
NV-260713-0002,2026-07-13,09:54,네이버 브랜드스토어,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,53600,0,53600,설치완료,택배(안성1),서울,재구매,
NV-260713-0003,2026-07-13,19:07,네이버 브랜드스토어,,SB-T-GRB-SS,그라운드 밸런스 토퍼 매트리스,SS,1,506300,0,506300,배송완료,택배(안성1),경기,신규,
OH-260713-0002,2026-07-13,15:34,오늘의집,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,274200,0,274200,반품완료,택배(안성1),인천,신규,
OH-260713-0002,2026-07-13,15:34,오늘의집,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,426900,0,426900,반품완료,택배(안성1),인천,신규,
OH-260713-0002,2026-07-13,15:34,오늘의집,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,282200,0,282200,반품완료,택배(안성1),인천,신규,
CJ-260713-0002,2026-07-13,06:32,CJ온스타일,,SB-T-ARB5-SS,올라운드 밸런스 토퍼 매트리스 5cm,SS,1,244000,0,244000,배송완료,택배(안성1),경기,신규,
ST-260713-0001,2026-07-13,00:47,직영매장,용산,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,318600,0,318600,설치완료,설치(용인 설치1),경기,재구매,
NV-260713-0004,2026-07-13,09:05,네이버 브랜드스토어,,SB-MO-EVM-Q,이브닝 모션 매트리스,Q,1,1131000,0,1131000,설치완료,설치(용인 설치1),서울,신규,
NV-260713-0005,2026-07-13,18:14,네이버 브랜드스토어,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,296800,0,296800,설치완료,택배(안성1),광주,신규,
ST-260713-0002,2026-07-13,14:52,직영매장,노원,SB-P-CLB,클라우드 버디 베개,단일,1,66400,0,66400,배송중,매장수령,대구,신규,
CP-260713-0004,2026-07-13,21:43,쿠팡 로켓,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,290700,0,290700,교환완료,택배(안성1),대구,재구매,
CP-260713-0004,2026-07-13,21:43,쿠팡 로켓,,SB-MO-EVM-Q,이브닝 모션 매트리스,Q,1,1107700,0,1107700,교환완료,설치(용인 설치1),대구,재구매,
HM-260714-0001,2026-07-14,19:51,자사몰,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,392000,0,392000,배송중,설치(용인 설치1),인천,신규,
HM-260714-0001,2026-07-14,19:51,자사몰,,SB-M-EVS-K,이브닝 스타릿 매트리스,K,1,778000,0,778000,배송중,설치(용인 설치1),인천,신규,
NV-260714-0001,2026-07-14,19:18,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,설치완료,택배(안성1),경기,신규,
NV-260714-0002,2026-07-14,13:48,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,0,588600,배송완료,택배(안성1),서울,신규,
CP-260714-0001,2026-07-14,09:08,쿠팡 로켓,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,288200,0,288200,배송완료,택배(안성1),경기,재구매,
HM-260714-0002,2026-07-14,20:19,자사몰,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,2,1098000,0,1098000,반품완료,택배(안성1),서울,신규,
OH-260714-0001,2026-07-14,18:53,오늘의집,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,426900,0,426900,설치완료,택배(안성1),인천,신규,
NV-260714-0003,2026-07-14,17:24,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,1,30300,0,30300,설치완료,택배(안성1),인천,신규,
NV-260714-0004,2026-07-14,10:25,네이버 브랜드스토어,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,2,499800,0,499800,반품완료,택배(안성1),경남,신규,
NV-260714-0004,2026-07-14,10:25,네이버 브랜드스토어,,SB-M-ORG-SS,오리지널 매트리스 미디엄 소프트,SS,1,432600,0,432600,반품완료,설치(용인 설치1),경남,신규,
CJ-260714-0001,2026-07-14,13:34,CJ온스타일,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,209700,0,209700,설치완료,택배(안성1),경기,재구매,
CP-260714-0002,2026-07-14,13:10,쿠팡 로켓,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,397100,0,397100,배송완료,설치(용인 설치1),서울,재구매,
CP-260714-0002,2026-07-14,13:10,쿠팡 로켓,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,521600,0,521600,배송완료,택배(안성1),서울,재구매,
CP-260714-0003,2026-07-14,10:52,쿠팡 로켓,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,288200,0,288200,교환완료,택배(안성1),경기,재구매,
CP-260714-0004,2026-07-14,18:20,쿠팡 로켓,,SB-T-GRB-SS,그라운드 밸런스 토퍼 매트리스,SS,2,991800,0,991800,배송완료,택배(안성1),서울,재구매,
CP-260714-0004,2026-07-14,18:20,쿠팡 로켓,,SB-M-ORG-SS,오리지널 매트리스 미디엄 소프트,SS,1,423700,0,423700,배송완료,설치(용인 설치1),서울,재구매,
OH-260714-0002,2026-07-14,11:41,오늘의집,,SB-P-CLB,클라우드 버디 베개,단일,1,58800,0,58800,설치완료,택배(안성1),경기,신규,
OH-260714-0002,2026-07-14,11:41,오늘의집,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,239400,0,239400,설치완료,택배(안성1),경기,신규,
HM-260714-0003,2026-07-14,13:39,자사몰,,SB-F-BAU-O,바우 키즈 원목 오픈형 데이베드 침대,SS,1,599000,0,599000,설치완료,설치(용인 설치1),서울,신규,
NV-260715-0001,2026-07-15,09:04,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,1,30300,0,30300,배송완료,택배(안성1),인천,신규,
NV-260715-0002,2026-07-15,15:13,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,588600,0,588600,교환완료,택배(안성1),경기,신규,
NV-260715-0003,2026-07-15,11:42,네이버 브랜드스토어,,SB-M-ORG-SS,오리지널 매트리스 미디엄 소프트,SS,1,432600,0,432600,반품완료,설치(용인 설치1),인천,신규,
NV-260715-0003,2026-07-15,11:42,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,반품완료,택배(안성1),인천,신규,
NV-260715-0004,2026-07-15,12:08,네이버 브랜드스토어,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,53600,0,53600,설치완료,택배(안성1),경기,신규,
SG-260715-0001,2026-07-15,16:49,SSG닷컴,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,449800,0,449800,배송완료,택배(안성1),서울,신규,
CJ-260715-0001,2026-07-15,11:13,CJ온스타일,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,401300,0,401300,교환완료,설치(용인 설치1),경기,재구매,
HM-260715-0001,2026-07-15,09:18,자사몰,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,303400,0,303400,설치완료,택배(안성1),부산,재구매,
NV-260715-0005,2026-07-15,20:40,네이버 브랜드스토어,,SB-F-AMD-KK,아몬드 무헤드형 침대,KK,1,950600,0,950600,배송완료,설치(용인 설치1),울산,재구매,
NV-260715-0006,2026-07-15,10:46,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,499400,0,499400,배송완료,택배(안성1),경기,신규,
SG-260715-0002,2026-07-15,10:27,SSG닷컴,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,538000,0,538000,배송완료,택배(안성1),경기,신규,
NV-260715-0007,2026-07-15,10:08,네이버 브랜드스토어,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,286000,0,286000,배송완료,택배(안성1),서울,신규,
CJ-260715-0002,2026-07-15,14:22,CJ온스타일,,SB-M-DFC-Q,딥플로우 컴포트 매트리스,Q,1,588300,0,588300,설치완료,설치(용인 설치1),서울,재구매,
ST-260715-0001,2026-07-15,19:44,직영매장,노원,SB-P-CLB,클라우드 버디 베개,단일,1,66400,0,66400,배송완료,매장수령,대구,신규,
ST-260716-0001,2026-07-16,07:51,직영매장,송파,SB-M-EVS-K,이브닝 스타릿 매트리스,K,1,816900,0,816900,교환완료,설치(용인 설치1),서울,신규,
ST-260716-0002,2026-07-16,13:19,직영매장,대전둔산,SB-P-CLB,클라우드 버디 베개,단일,1,66400,0,66400,설치완료,매장수령,서울,재구매,
HM-260716-0001,2026-07-16,20:38,자사몰,,SB-MO-EVM-Q,이브닝 모션 매트리스,Q,1,1166000,0,1166000,배송완료,설치(용인 설치1),경기,신규,
CP-260716-0001,2026-07-16,22:57,쿠팡 로켓,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,288200,0,288200,배송완료,택배(안성1),광주,신규,
ST-260716-0003,2026-07-16,07:48,직영매장,송파,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,438900,0,438900,배송완료,설치(용인 설치1),서울,신규,
NV-260716-0001,2026-07-16,20:52,네이버 브랜드스토어,,SB-T-MAX-Q,맥시멈 토퍼 매트리스,Q,1,532500,0,532500,교환완료,택배(안성1),부산,신규,
NV-260716-0001,2026-07-16,20:52,네이버 브랜드스토어,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,445200,0,445200,교환완료,택배(안성1),부산,신규,
HM-260716-0002,2026-07-16,13:43,자사몰,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,306000,0,306000,배송중,택배(안성1),서울,신규,
OH-260716-0001,2026-07-16,21:23,오늘의집,,SB-T-ARB7-Q,올라운드 밸런스 토퍼 매트리스 7cm,Q,1,284600,0,284600,배송완료,택배(안성1),서울,신규,
NV-260716-0002,2026-07-16,09:42,네이버 브랜드스토어,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,211800,0,211800,배송완료,택배(안성1),서울,재구매,
NV-260716-0003,2026-07-16,09:11,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,499400,0,499400,배송완료,택배(안성1),서울,재구매,
HM-260716-0003,2026-07-16,14:28,자사몰,,SB-M-EVS-Q,이브닝 스타릿 매트리스,Q,1,706000,0,706000,배송완료,설치(용인 설치1),울산,신규,
HM-260716-0003,2026-07-16,14:28,자사몰,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,303400,0,303400,배송완료,택배(안성1),울산,신규,
HM-260716-0003,2026-07-16,14:28,자사몰,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,218400,0,218400,배송완료,택배(안성1),울산,신규,
NV-260716-0004,2026-07-16,23:33,네이버 브랜드스토어,,SB-M-DFB-SS,딥플로우 밸런스 매트리스,SS,1,498600,0,498600,배송완료,설치(용인 설치1),충남,신규,
NV-260716-0004,2026-07-16,23:33,네이버 브랜드스토어,,SB-T-ARC-SS,올라운드 컴포트 토퍼 매트리스,SS,1,211800,0,211800,배송완료,택배(안성1),충남,신규,
ST-260716-0004,2026-07-16,12:02,직영매장,대전둔산,SB-P-CLL,클라우드 LOW 경추 베개,단일,2,116000,0,116000,배송완료,매장수령,인천,재구매,
ST-260716-0004,2026-07-16,12:02,직영매장,대전둔산,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,2,637200,0,637200,배송완료,설치(용인 설치1),인천,재구매,
CP-260716-0002,2026-07-16,19:24,쿠팡 로켓,,SB-MO-EVM-Q,이브닝 모션 매트리스,Q,1,1107700,0,1107700,반품완료,설치(용인 설치1),충남,재구매,
CP-260716-0002,2026-07-16,19:24,쿠팡 로켓,,SB-A-DPM,딥뮤트 수면안대,단일,2,59200,0,59200,반품완료,택배(안성1),충남,재구매,
CP-260716-0002,2026-07-16,19:24,쿠팡 로켓,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,521600,0,521600,반품완료,택배(안성1),충남,재구매,
OH-260716-0002,2026-07-16,11:01,오늘의집,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,2,1021200,0,1021200,설치완료,택배(안성1),부산,재구매,
OH-260716-0002,2026-07-16,11:01,오늘의집,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,364600,0,364600,설치완료,설치(용인 설치1),부산,재구매,
HM-260716-0004,2026-07-16,21:48,자사몰,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,2,1098000,0,1098000,설치완료,택배(안성1),서울,신규,
SG-260717-0001,2026-07-17,21:13,SSG닷컴,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,297300,0,297300,반품완료,택배(안성1),인천,신규,
CP-260717-0001,2026-07-17,19:03,쿠팡 로켓,,SB-M-DFB-SS,딥플로우 밸런스 매트리스,SS,1,488300,0,488300,배송완료,설치(용인 설치1),울산,재구매,
NV-260717-0001,2026-07-17,19:59,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,배송완료,택배(안성1),대전,신규,
NV-260717-0001,2026-07-17,19:59,네이버 브랜드스토어,,SB-M-EVS-K,이브닝 스타릿 매트리스,K,1,754700,0,754700,배송완료,설치(용인 설치1),대전,신규,
NV-260717-0001,2026-07-17,19:59,네이버 브랜드스토어,,SB-F-BAU-O,바우 키즈 원목 오픈형 데이베드 침대,SS,1,581000,0,581000,배송완료,설치(용인 설치1),대전,신규,
HM-260717-0001,2026-07-17,17:19,자사몰,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,549000,0,549000,배송중,택배(안성1),서울,신규,
HM-260717-0002,2026-07-17,07:54,자사몰,,SB-P-CLL,클라우드 LOW 경추 베개,단일,1,55200,0,55200,교환완료,택배(안성1),경기,신규,
CJ-260717-0001,2026-07-17,12:05,CJ온스타일,,SB-T-ARB5-SS,올라운드 밸런스 토퍼 매트리스 5cm,SS,1,244000,0,244000,배송중,택배(안성1),경기,신규,
CJ-260717-0001,2026-07-17,12:05,CJ온스타일,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,2,494200,0,494200,배송중,택배(안성1),경기,신규,
NV-260718-0001,2026-07-18,21:09,네이버 브랜드스토어,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,294300,0,294300,배송완료,택배(안성1),서울,재구매,
HM-260718-0001,2026-07-18,03:05,자사몰,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,303400,0,303400,설치완료,택배(안성1),경기,신규,
CP-260718-0001,2026-07-18,11:32,쿠팡 로켓,,SB-M-MFM-K,미드나잇 풀문 매트리스,K,1,970900,0,970900,반품완료,설치(용인 설치1),경기,재구매,
NV-260718-0002,2026-07-18,09:58,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,0,380200,설치완료,설치(용인 설치1),대전,신규,
NV-260718-0002,2026-07-18,09:58,네이버 브랜드스토어,,SB-M-MFM-K,미드나잇 풀문 매트리스,K,1,991300,0,991300,설치완료,설치(용인 설치1),대전,신규,
NV-260718-0002,2026-07-18,09:58,네이버 브랜드스토어,,SB-M-EVR-Q,이브닝 리버서블 매트리스,Q,1,405500,0,405500,설치완료,설치(용인 설치1),대전,신규,
NV-260718-0003,2026-07-18,05:10,네이버 브랜드스토어,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,532500,0,532500,반품완료,택배(안성1),서울,신규,
NV-260718-0004,2026-07-18,18:36,네이버 브랜드스토어,,SB-A-DPM,딥뮤트 수면안대,단일,1,30300,0,30300,설치완료,택배(안성1),서울,신규,
CP-260719-0001,2026-07-19,14:26,쿠팡 로켓,,SB-T-NMX-Q,더 뉴 맥시멈 토퍼 매트리스,Q,1,521600,0,521600,배송완료,택배(안성1),경기,재구매,
ST-260719-0001,2026-07-19,16:56,직영매장,슬로우나잇 논현,SB-M-EVS-Q,이브닝 스타릿 매트리스,Q,1,741300,0,741300,반품완료,설치(용인 설치1),충남,재구매,
HM-260719-0001,2026-07-19,16:43,자사몰,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,1,459000,0,459000,배송완료,택배(안성1),부산,신규,
CP-260719-0002,2026-07-19,22:59,쿠팡 로켓,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,1,244700,0,244700,배송완료,택배(안성1),부산,신규,
SG-260719-0001,2026-07-19,13:29,SSG닷컴,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,297300,0,297300,취소,택배(안성1),경기,신규,
NV-260719-0001,2026-07-19,14:37,네이버 브랜드스토어,,SB-T-ARC-Q,올라운드 컴포트 토퍼 매트리스,Q,1,249700,0,249700,배송완료,택배(안성1),서울,신규,
OH-260719-0001,2026-07-19,17:38,오늘의집,,SB-T-ARB7-SS,올라운드 밸런스 토퍼 매트리스 7cm,SS,1,239600,0,239600,배송완료,택배(안성1),서울,재구매,
HM-260719-0002,2026-07-19,18:31,자사몰,,SB-M-MFM-Q,미드나잇 풀문 매트리스,Q,1,928000,0,928000,반품완료,설치(용인 설치1),서울,재구매,
OH-260719-0002,2026-07-19,14:46,오늘의집,,SB-T-GRB-SS,그라운드 밸런스 토퍼 매트리스,SS,2,971000,0,971000,배송완료,택배(안성1),충남,신규,
ST-260719-0002,2026-07-19,09:28,직영매장,송파,SB-M-EVR-S,이브닝 리버서블 매트리스,S,1,377900,0,377900,설치완료,설치(용인 설치1),부산,신규,
NV-260719-0002,2026-07-19,08:44,네이버 브랜드스토어,,SB-M-EVR-SS,이브닝 리버서블 매트리스,SS,1,380200,0,380200,설치완료,설치(용인 설치1),서울,재구매,
SG-260719-0002,2026-07-19,19:45,SSG닷컴,,SB-M-DFB-SS,딥플로우 밸런스 매트리스,SS,1,503700,0,503700,배송완료,설치(용인 설치1),광주,재구매,
NV-260719-0003,2026-07-19,10:16,네이버 브랜드스토어,,SB-T-ARCP-Q,올라운드 컴포트 플러스 토퍼 매트리스,Q,1,286000,0,286000,배송완료,택배(안성1),울산,신규,
CJ-260720-0001,2026-07-20,11:23,CJ온스타일,,SB-M-DFB-Q,딥플로우 밸런스 매트리스,Q,1,516900,0,516900,교환완료,설치(용인 설치1),부산,재구매,
CJ-260720-0001,2026-07-20,11:23,CJ온스타일,,SB-T-ARB5-Q,올라운드 밸런스 토퍼 매트리스 5cm,Q,1,291300,0,291300,교환완료,택배(안성1),부산,재구매,
HM-260720-0001,2026-07-20,17:28,자사몰,,SB-P-CLB,클라우드 버디 베개,단일,1,63200,0,63200,배송완료,택배(안성1),서울,재구매,
SG-260720-0001,2026-07-20,13:45,SSG닷컴,,SB-T-NMX-SS,더 뉴 맥시멈 토퍼 매트리스,SS,2,899600,0,899600,배송완료,택배(안성1),부산,재구매,
