주문번호,일자,요일,시각,주문유형,상품코드,상품명,분류,수량,단가,금액
OTW-260822-046,2026-08-22,토,13:38,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260822-047,2026-08-22,토,13:46,포장,OTW-T03,말차 타르트,타르트,2,9100,18200
OTW-260822-048,2026-08-22,토,13:51,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260822-048,2026-08-22,토,13:51,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260822-048,2026-08-22,토,13:51,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-049,2026-08-22,토,13:55,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-049,2026-08-22,토,13:55,포장,OTW-E04,피스타치오 에그타르트,에그타르트,2,5800,11600
OTW-260822-049,2026-08-22,토,13:55,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-050,2026-08-22,토,13:57,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-050,2026-08-22,토,13:57,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-051,2026-08-22,토,13:57,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260822-052,2026-08-22,토,13:59,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-052,2026-08-22,토,13:59,매장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260822-053,2026-08-22,토,14:01,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260822-054,2026-08-22,토,14:03,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260822-055,2026-08-22,토,14:05,포장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260822-056,2026-08-22,토,14:10,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-057,2026-08-22,토,14:12,포장,OTW-E04,피스타치오 에그타르트,에그타르트,2,5800,11600
OTW-260822-058,2026-08-22,토,14:16,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-059,2026-08-22,토,14:17,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-059,2026-08-22,토,14:17,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-059,2026-08-22,토,14:17,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-060,2026-08-22,토,14:19,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260822-060,2026-08-22,토,14:19,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260822-061,2026-08-22,토,14:24,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-061,2026-08-22,토,14:24,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-062,2026-08-22,토,14:31,매장,OTW-D01,옥수수 밀크티,음료,2,6500,13000
OTW-260822-062,2026-08-22,토,14:31,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-063,2026-08-22,토,14:33,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-063,2026-08-22,토,14:33,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-064,2026-08-22,토,14:34,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260822-064,2026-08-22,토,14:34,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260822-065,2026-08-22,토,14:38,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-065,2026-08-22,토,14:38,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-066,2026-08-22,토,14:40,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-066,2026-08-22,토,14:40,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260822-067,2026-08-22,토,14:41,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-068,2026-08-22,토,14:42,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260822-068,2026-08-22,토,14:42,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260822-068,2026-08-22,토,14:42,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-069,2026-08-22,토,14:44,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260822-069,2026-08-22,토,14:44,포장,OTW-T03,말차 타르트,타르트,2,9100,18200
OTW-260822-070,2026-08-22,토,14:45,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-070,2026-08-22,토,14:45,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-071,2026-08-22,토,14:46,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260822-072,2026-08-22,토,14:49,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-072,2026-08-22,토,14:49,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-073,2026-08-22,토,15:02,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260822-074,2026-08-22,토,15:03,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-074,2026-08-22,토,15:03,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-075,2026-08-22,토,15:04,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-076,2026-08-22,토,15:06,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-076,2026-08-22,토,15:06,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-077,2026-08-22,토,15:06,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-078,2026-08-22,토,15:08,매장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260822-078,2026-08-22,토,15:08,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-079,2026-08-22,토,15:13,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260822-079,2026-08-22,토,15:13,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260822-080,2026-08-22,토,15:14,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-080,2026-08-22,토,15:14,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-081,2026-08-22,토,15:15,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260822-081,2026-08-22,토,15:15,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-081,2026-08-22,토,15:15,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-082,2026-08-22,토,15:15,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-082,2026-08-22,토,15:15,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260822-083,2026-08-22,토,15:17,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-084,2026-08-22,토,15:22,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260822-085,2026-08-22,토,15:22,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-086,2026-08-22,토,15:26,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,2,5500,11000
OTW-260822-086,2026-08-22,토,15:26,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260822-087,2026-08-22,토,15:36,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260822-087,2026-08-22,토,15:36,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260822-088,2026-08-22,토,15:36,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-089,2026-08-22,토,15:37,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-089,2026-08-22,토,15:37,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260822-090,2026-08-22,토,15:39,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260822-091,2026-08-22,토,15:39,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-091,2026-08-22,토,15:39,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-092,2026-08-22,토,15:39,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-092,2026-08-22,토,15:39,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-093,2026-08-22,토,15:43,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-093,2026-08-22,토,15:43,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-094,2026-08-22,토,15:46,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260822-095,2026-08-22,토,15:50,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-095,2026-08-22,토,15:50,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260822-095,2026-08-22,토,15:50,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-096,2026-08-22,토,15:51,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-097,2026-08-22,토,15:58,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-097,2026-08-22,토,15:58,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-098,2026-08-22,토,16:01,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260822-099,2026-08-22,토,16:01,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260822-099,2026-08-22,토,16:01,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260822-099,2026-08-22,토,16:01,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260822-100,2026-08-22,토,16:01,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260822-101,2026-08-22,토,16:06,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-102,2026-08-22,토,16:14,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260822-103,2026-08-22,토,16:19,포장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260822-103,2026-08-22,토,16:19,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-103,2026-08-22,토,16:19,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-104,2026-08-22,토,16:26,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-105,2026-08-22,토,16:27,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-106,2026-08-22,토,16:29,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-106,2026-08-22,토,16:29,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-107,2026-08-22,토,16:30,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-107,2026-08-22,토,16:30,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-108,2026-08-22,토,16:31,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260822-109,2026-08-22,토,16:31,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260822-109,2026-08-22,토,16:31,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-110,2026-08-22,토,16:32,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,1,9600,9600
OTW-260822-111,2026-08-22,토,16:34,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-112,2026-08-22,토,16:38,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-112,2026-08-22,토,16:38,매장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260822-113,2026-08-22,토,16:41,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260822-114,2026-08-22,토,16:42,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-115,2026-08-22,토,16:42,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260822-116,2026-08-22,토,16:42,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-116,2026-08-22,토,16:42,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260822-117,2026-08-22,토,16:42,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-117,2026-08-22,토,16:42,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-118,2026-08-22,토,16:45,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-119,2026-08-22,토,16:46,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260822-119,2026-08-22,토,16:46,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260822-120,2026-08-22,토,16:48,포장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260822-120,2026-08-22,토,16:48,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260822-121,2026-08-22,토,16:53,매장,OTW-E04,피스타치오 에그타르트,에그타르트,1,5800,5800
OTW-260822-121,2026-08-22,토,16:53,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260822-121,2026-08-22,토,16:53,매장,OTW-T04,자몽 망고 요거트 타르트,타르트,2,9600,19200
OTW-260822-122,2026-08-22,토,16:54,매장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260822-123,2026-08-22,토,16:57,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,2,4800,9600
OTW-260822-123,2026-08-22,토,16:57,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260822-123,2026-08-22,토,16:57,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260822-124,2026-08-22,토,16:59,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260823-001,2026-08-23,일,12:07,포장,OTW-T03,말차 타르트,타르트,1,9100,9100
OTW-260823-002,2026-08-23,일,12:10,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-003,2026-08-23,일,12:16,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260823-004,2026-08-23,일,12:20,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260823-005,2026-08-23,일,12:25,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-006,2026-08-23,일,12:27,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-007,2026-08-23,일,12:27,포장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260823-007,2026-08-23,일,12:27,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260823-008,2026-08-23,일,12:28,매장,OTW-E03,흑임자&산딸기 에그타르트,에그타르트,1,5500,5500
OTW-260823-009,2026-08-23,일,12:34,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260823-010,2026-08-23,일,12:35,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260823-010,2026-08-23,일,12:35,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260823-011,2026-08-23,일,12:43,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260823-011,2026-08-23,일,12:43,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260823-011,2026-08-23,일,12:43,매장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260823-012,2026-08-23,일,12:44,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260823-012,2026-08-23,일,12:44,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-013,2026-08-23,일,12:49,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260823-013,2026-08-23,일,12:49,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-014,2026-08-23,일,12:51,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-014,2026-08-23,일,12:51,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-015,2026-08-23,일,12:52,포장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260823-015,2026-08-23,일,12:52,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260823-016,2026-08-23,일,12:52,포장,OTW-T02,보늬밤 타르트,타르트,1,8500,8500
OTW-260823-017,2026-08-23,일,12:54,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260823-018,2026-08-23,일,12:54,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260823-019,2026-08-23,일,13:04,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260823-019,2026-08-23,일,13:04,포장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260823-020,2026-08-23,일,13:04,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260823-020,2026-08-23,일,13:04,매장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260823-021,2026-08-23,일,13:05,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260823-021,2026-08-23,일,13:05,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-022,2026-08-23,일,13:06,매장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260823-022,2026-08-23,일,13:06,매장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260823-022,2026-08-23,일,13:06,매장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-023,2026-08-23,일,13:08,매장,OTW-T01,옥수수 타르트,타르트,2,8500,17000
OTW-260823-024,2026-08-23,일,13:15,매장,OTW-P01,아이스크림 파르페,디저트,1,8500,8500
OTW-260823-025,2026-08-23,일,13:16,포장,OTW-D01,옥수수 밀크티,음료,1,6500,6500
OTW-260823-025,2026-08-23,일,13:16,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260823-026,2026-08-23,일,13:18,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
OTW-260823-026,2026-08-23,일,13:18,포장,OTW-P01,아이스크림 파르페,디저트,2,8500,17000
OTW-260823-027,2026-08-23,일,13:20,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260823-027,2026-08-23,일,13:20,포장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260823-027,2026-08-23,일,13:20,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260823-028,2026-08-23,일,13:21,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260823-029,2026-08-23,일,13:21,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260823-029,2026-08-23,일,13:21,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,2,6500,13000
OTW-260823-029,2026-08-23,일,13:21,포장,OTW-T01,옥수수 타르트,타르트,1,8500,8500
OTW-260823-030,2026-08-23,일,13:23,포장,OTW-C01,오프더월 x 풀노리 옥수수 아이스크림,협업상품,1,6500,6500
OTW-260823-031,2026-08-23,일,13:27,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,1,5200,5200
OTW-260823-032,2026-08-23,일,13:30,매장,OTW-E02,강릉 감자&잠봉 에그타르트,에그타르트,2,5200,10400
OTW-260823-033,2026-08-23,일,13:30,포장,OTW-E01,강릉 옥수수 에그타르트,에그타르트,1,4800,4800
